Region,city,lng,lat,Contract Start Year_Month,unique ID
Région Flamande,Berchem,4.431702639,51.1918493,2017-10,1
Région Flamande,Berchem,4.431702639,51.1918493,2017-12,2
Région Flamande,Berg,5.1521172,51.1695659,2016-04,4
Région Flamande,Berg,5.1521172,51.1695659,2016-05,7
Région Flamande,Berg,5.1521172,51.1695659,2016-06,5
Région Flamande,Berg,5.1521172,51.1695659,2016-07,4
Région Flamande,Berg,5.1521172,51.1695659,2016-08,5
Région Flamande,Berg,5.1521172,51.1695659,2016-09,1
Région Flamande,Berg,5.1521172,51.1695659,2016-10,8
Région Flamande,Berg,5.1521172,51.1695659,2016-11,10
Région Flamande,Berg,5.1521172,51.1695659,2016-12,7
Région Flamande,Berg,5.1521172,51.1695659,2017-01,6
Région Flamande,Berg,5.1521172,51.1695659,2017-02,3
Région Flamande,Berg,5.1521172,51.1695659,2017-03,4
Région Flamande,Beringen,5.220809082,51.0502026,2016-06,2
Région Flamande,Beringen,5.220809082,51.0502026,2016-07,4
Région Flamande,Beringen,5.220809082,51.0502026,2016-08,5
Région Flamande,Beringen,5.220809082,51.0502026,2016-09,3
Région Flamande,Beringen,5.220809082,51.0502026,2016-11,5
Région Flamande,Beringen,5.220809082,51.0502026,2016-12,5
Région Flamande,Beringen,5.220809082,51.0502026,2017-01,1
Région Flamande,Beringen,5.220809082,51.0502026,2017-02,6
Région Flamande,Beringen,5.220809082,51.0502026,2017-03,4
Région Flamande,Beringen,5.220809082,51.0502026,2017-05,7
Région Flamande,Beringen,5.220809082,51.0502026,2017-06,1
Région Flamande,Beringen,5.220809082,51.0502026,2017-08,1
Région Flamande,Beringen,5.220809082,51.0502026,2018-01,5
Région Flamande,Beringen,5.220809082,51.0502026,2018-02,1
Région Flamande,Berlaar,4.664038763,51.10303735,2016-04,1
Région Flamande,Berlaar,4.664038763,51.10303735,2016-09,1
Région Flamande,Berlaar,4.664038763,51.10303735,2016-11,1
Région Flamande,Berlare,4.01134703,51.0301606,2016-10,1
Région Flamande,Berlare,4.01134703,51.0301606,2017-11,1
Région Flamande,Berlare,4.01134703,51.0301606,2018-01,1
Région Flamande,Berlingen,5.311174893,50.82338225,2016-12,4
Région Flamande,Bertem,4.6322907,50.8706469,2016-06,1
Région Flamande,Bertem,4.6322907,50.8706469,2016-07,8
Région Flamande,Bertem,4.6322907,50.8706469,2016-08,5
Région Flamande,Bertem,4.6322907,50.8706469,2016-09,4
Région Flamande,Bertem,4.6322907,50.8706469,2016-12,5
Région Flamande,Bertem,4.6322907,50.8706469,2017-03,1
Région Flamande,Bertem,4.6322907,50.8706469,2017-04,4
Région Flamande,Bertem,4.6322907,50.8706469,2017-05,7
Région Flamande,Bertem,4.6322907,50.8706469,2017-06,2
Région Flamande,Bertem,4.6322907,50.8706469,2017-07,2
Région Flamande,Bertem,4.6322907,50.8706469,2017-08,3
Région Flamande,Bertem,4.6322907,50.8706469,2017-09,7
Région Flamande,Bertem,4.6322907,50.8706469,2017-10,5
Région Flamande,Bertem,4.6322907,50.8706469,2017-11,2
Région Flamande,Bertem,4.6322907,50.8706469,2017-12,4
Région Flamande,Beselare,3.029349428,50.85048855,2016-12,3
Région Flamande,Beselare,3.029349428,50.85048855,2017-01,3
Région Flamande,Beselare,3.029349428,50.85048855,2017-02,5
Région Flamande,Beselare,3.029349428,50.85048855,2017-06,1
Région Flamande,Beselare,3.029349428,50.85048855,2017-07,8
Région Flamande,Beselare,3.029349428,50.85048855,2017-08,5
Région Flamande,Beselare,3.029349428,50.85048855,2017-09,4
Région Flamande,Beselare,3.029349428,50.85048855,2017-10,1
Région Flamande,Beselare,3.029349428,50.85048855,2017-11,1
Région Flamande,Beselare,3.029349428,50.85048855,2017-12,2
Région Flamande,Beselare,3.029349428,50.85048855,2018-01,1
Région Flamande,Bevel,4.692287577,51.1364316,2016-05,1
Région Flamande,Bevel,4.692287577,51.1364316,2016-12,1
Région Flamande,Bevel,4.692287577,51.1364316,2017-03,1
Région Flamande,Bevel,4.692287577,51.1364316,2017-04,1
Région Flamande,Bevel,4.692287577,51.1364316,2017-10,1
Région Flamande,Bevere,3.5955691,50.8513634,2016-07,2
Région Flamande,Bevere,3.5955691,50.8513634,2016-08,1
Région Flamande,Bevere,3.5955691,50.8513634,2016-09,2
Région Flamande,Bevere,3.5955691,50.8513634,2016-10,2
Région Flamande,Bevere,3.5955691,50.8513634,2017-01,3
Région Flamande,Bevere,3.5955691,50.8513634,2017-02,7
Région Flamande,Bevere,3.5955691,50.8513634,2017-03,2
Région Flamande,Bevere,3.5955691,50.8513634,2017-05,1
Région Flamande,Bevere,3.5955691,50.8513634,2017-06,3
Région Flamande,Bevere,3.5955691,50.8513634,2017-07,2
Région Flamande,Bevere,3.5955691,50.8513634,2017-10,1
Région Flamande,Bevere,3.5955691,50.8513634,2017-11,5
Région Flamande,Bevere,3.5955691,50.8513634,2017-12,1
Région Flamande,Bevere,3.5955691,50.8513634,2018-01,1
Région Flamande,Bevere,3.5955691,50.8513634,2018-02,2
Région Flamande,Beveren,3.14416,50.9687312,2016-04,1
Région Flamande,Beveren,3.14416,50.9687312,2016-06,1
Région Flamande,Beveren,3.14416,50.9687312,2016-09,2
Région Flamande,Beveren,3.14416,50.9687312,2016-10,2
Région Flamande,Beveren,3.14416,50.9687312,2016-11,1
Région Flamande,Beveren,3.14416,50.9687312,2017-01,2
Région Flamande,Beveren,3.14416,50.9687312,2017-02,3
Région Flamande,Beveren,3.14416,50.9687312,2017-03,4
Région Flamande,Beveren,3.14416,50.9687312,2017-04,3
Région Flamande,Beveren,3.14416,50.9687312,2017-05,1
Région Flamande,Beveren,3.14416,50.9687312,2017-07,1
Région Flamande,Beveren,3.14416,50.9687312,2017-09,1
Région Flamande,Beveren,3.14416,50.9687312,2017-10,3
Région Flamande,Beveren,3.14416,50.9687312,2017-12,3
Région Flamande,Beveren,3.14416,50.9687312,2018-01,1
Région Flamande,Beveren,3.14416,50.9687312,2018-02,1
Région Flamande,Beveren,3.342747236,50.871701,2016-05,2
Région Flamande,Beveren,3.342747236,50.871701,2016-11,1
Région Flamande,Beveren,3.342747236,50.871701,2017-05,1
Région Flamande,Beveren,3.342747236,50.871701,2017-06,1
Région Flamande,Beveren,3.342747236,50.871701,2017-07,3
Région Flamande,Beveren,3.342747236,50.871701,2017-10,1
Région Flamande,Beverlo,5.244356551,51.08973005,2016-06,3
Région Flamande,Beverlo,5.244356551,51.08973005,2016-07,2
Région Flamande,Beverlo,5.244356551,51.08973005,2016-08,6
Région Flamande,Beverlo,5.244356551,51.08973005,2016-09,20
Région Flamande,Beverlo,5.244356551,51.08973005,2016-10,23
Région Flamande,Beverlo,5.244356551,51.08973005,2016-11,28
Région Flamande,Beverlo,5.244356551,51.08973005,2016-12,16
Région Flamande,Beverlo,5.244356551,51.08973005,2017-01,17
Région Flamande,Beverlo,5.244356551,51.08973005,2017-02,15
Région Flamande,Beverlo,5.244356551,51.08973005,2017-03,7
Région Flamande,Beverlo,5.244356551,51.08973005,2017-06,4
Région Flamande,Beverlo,5.244356551,51.08973005,2017-09,2
Région Flamande,Beverlo,5.244356551,51.08973005,2017-10,4
Région Flamande,Beverlo,5.244356551,51.08973005,2017-11,9
Région Flamande,Beverlo,5.244356551,51.08973005,2017-12,1
Région Flamande,Beverst,5.4734935,50.8921566,2016-07,1
Région Flamande,Beverst,5.4734935,50.8921566,2016-12,3
Région Flamande,Beverst,5.4734935,50.8921566,2017-01,2
Région Flamande,Beverst,5.4734935,50.8921566,2017-02,4
Région Flamande,Beverst,5.4734935,50.8921566,2017-03,4
Région Flamande,Beverst,5.4734935,50.8921566,2017-08,2
Région Flamande,Beverst,5.4734935,50.8921566,2017-09,4
Région Flamande,Beverst,5.4734935,50.8921566,2017-10,1
Région Flamande,Beverst,5.4734935,50.8921566,2018-02,2
Région Flamande,Bikschote,2.863108836,50.92504495,2017-11,1
Région Flamande,Bissegem,3.2284723,50.8228226,2016-07,1
Région Flamande,Bissegem,3.2284723,50.8228226,2016-09,3
Région Flamande,Bissegem,3.2284723,50.8228226,2016-10,3
Région Flamande,Bissegem,3.2284723,50.8228226,2017-01,1
Région Flamande,Bissegem,3.2284723,50.8228226,2017-03,3
Région Flamande,Bissegem,3.2284723,50.8228226,2017-04,1
Région Flamande,Bissegem,3.2284723,50.8228226,2017-05,1
Région Flamande,Bissegem,3.2284723,50.8228226,2017-07,18
Région Flamande,Bissegem,3.2284723,50.8228226,2017-08,3
Région Flamande,Bissegem,3.2284723,50.8228226,2017-10,2
Région Flamande,Bissegem,3.2284723,50.8228226,2017-12,2
Région Flamande,Bissegem,3.2284723,50.8228226,2018-01,4
Région Flamande,Bissegem,3.2284723,50.8228226,2018-02,5
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-04,11
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-05,1
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-07,6
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-08,5
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-09,1
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-10,2
Région Flamande,Blaasveld,4.3723517,51.0565194,2016-11,1
Région Flamande,Blaasveld,4.3723517,51.0565194,2017-04,1
Région Flamande,Blaasveld,4.3723517,51.0565194,2017-08,1
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-04,7
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-05,11
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-06,6
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-07,8
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-08,6
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-09,6
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-10,6
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-11,5
Région Flamande,Blankenberge,3.129757804,51.31651475,2016-12,5
Région Flamande,Blankenberge,3.129757804,51.31651475,2017-01,1
Région Flamande,Blankenberge,3.129757804,51.31651475,2017-02,1
Région Flamande,Blankenberge,3.129757804,51.31651475,2017-04,1
Région Flamande,Blankenberge,3.129757804,51.31651475,2017-08,1
Région Flamande,Boechout,4.510406865,51.1596941,2016-10,3
Région Flamande,Boechout,4.510406865,51.1596941,2017-09,1
Région Flamande,Boechout,4.510406865,51.1596941,2017-12,1
Région Flamande,Boekhout,5.231432693,50.7456072,2016-04,1
Région Flamande,Boekhout,5.231432693,50.7456072,2016-05,2
Région Flamande,Boekhout,5.231432693,50.7456072,2016-09,1
Région Flamande,Boekhout,5.231432693,50.7456072,2017-11,2
Région Flamande,Boekhout,5.231432693,50.7456072,2018-01,1
Région Flamande,Boezinge,2.862448252,50.89329445,2017-01,1
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-04,1
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-05,5
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-06,3
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-07,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-08,5
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-09,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-10,7
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-11,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2016-12,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2017-01,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2017-02,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2017-03,4
Région Flamande,Bonheiden,4.537821778,51.0261294,2017-09,1
Région Flamande,Bonheiden,4.537821778,51.0261294,2017-10,1
Région Flamande,Booischot,4.7692868,51.0471677,2016-05,1
Région Flamande,Booischot,4.7692868,51.0471677,2017-02,1
Région Flamande,Boom,4.3667216,51.0873789,2016-04,5
Région Flamande,Boom,4.3667216,51.0873789,2016-05,13
Région Flamande,Boom,4.3667216,51.0873789,2016-06,9
Région Flamande,Boom,4.3667216,51.0873789,2016-07,10
Région Flamande,Boom,4.3667216,51.0873789,2016-08,8
Région Flamande,Boom,4.3667216,51.0873789,2016-09,9
Région Flamande,Boom,4.3667216,51.0873789,2016-10,2
Région Flamande,Boom,4.3667216,51.0873789,2016-11,1
Région Flamande,Boom,4.3667216,51.0873789,2016-12,5
Région Flamande,Boom,4.3667216,51.0873789,2017-01,1
Région Flamande,Boom,4.3667216,51.0873789,2017-02,1
Région Flamande,Boom,4.3667216,51.0873789,2017-05,1
Région Flamande,Boom,4.3667216,51.0873789,2017-06,6
Région Flamande,Boom,4.3667216,51.0873789,2017-07,5
Région Flamande,Boom,4.3667216,51.0873789,2017-08,1
Région Flamande,Boom,4.3667216,51.0873789,2017-09,3
Région Flamande,Boom,4.3667216,51.0873789,2017-10,3
Région Flamande,Boom,4.3667216,51.0873789,2017-11,6
Région Flamande,Boom,4.3667216,51.0873789,2017-12,1
Région Flamande,Boom,4.3667216,51.0873789,2018-01,1
Région Flamande,Boortmeerbeek,4.575800525,50.97828585,2016-08,1
Région Flamande,Boortmeerbeek,4.575800525,50.97828585,2017-01,1
Région Flamande,Boortmeerbeek,4.575800525,50.97828585,2017-02,1
Région Flamande,Boortmeerbeek,4.575800525,50.97828585,2017-05,1
Région Flamande,Borchtlombeek,4.136914865,50.84817805,2017-11,1
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-04,10
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-05,10
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-06,18
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-07,29
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-08,14
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-09,9
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-10,5
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-11,5
Région Flamande,Borgerhout,4.440389506,51.21029905,2016-12,5
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-01,2
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-02,1
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-03,2
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-04,2
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-05,3
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-06,13
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-07,16
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-08,19
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-09,9
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-10,6
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-11,6
Région Flamande,Borgerhout,4.440389506,51.21029905,2017-12,3
Région Flamande,Borgerhout,4.440389506,51.21029905,2018-01,5
Région Flamande,Borgerhout,4.440389506,51.21029905,2018-02,7
Région Flamande,Borgerhout,4.440389506,51.21029905,2018-03,1
Région Flamande,Bornem,4.242326005,51.0924649,2016-09,1
Région Flamande,Bornem,4.242326005,51.0924649,2017-01,2
Région Flamande,Bornem,4.242326005,51.0924649,2017-07,2
Région Flamande,Bornem,4.242326005,51.0924649,2017-08,2
Région Flamande,Bornem,4.242326005,51.0924649,2017-09,1
Région Flamande,Borsbeek,4.488953,51.1928907,2016-05,1
Région Flamande,Borsbeek,4.488953,51.1928907,2016-08,1
Région Flamande,Borsbeek,4.488953,51.1928907,2016-11,1
Région Flamande,Borsbeek,4.488953,51.1928907,2017-07,2
Région Flamande,Borsbeek,4.488953,51.1928907,2017-10,1
Région Flamande,Borsbeek,4.488953,51.1928907,2017-12,1
Région Flamande,Borsbeek,4.488953,51.1928907,2018-01,1
Région Flamande,Borsbeke,3.8945771,50.9047179,2016-10,1
Région Flamande,Bost,4.933923959,50.7846322,2016-05,1
Région Flamande,Bost,4.933923959,50.7846322,2016-09,2
Région Flamande,Bost,4.933923959,50.7846322,2016-10,2
Région Flamande,Bost,4.933923959,50.7846322,2017-03,1
Région Flamande,Bost,4.933923959,50.7846322,2017-04,1
Région Flamande,Bost,4.933923959,50.7846322,2017-07,2
Région Flamande,Bost,4.933923959,50.7846322,2017-08,2
Région Flamande,Bost,4.933923959,50.7846322,2017-09,9
Région Flamande,Bost,4.933923959,50.7846322,2017-10,10
Région Flamande,Bottelare,3.7552702,50.9635195,2016-09,1
Région Flamande,Bottelare,3.7552702,50.9635195,2016-10,1
Région Flamande,Bottelare,3.7552702,50.9635195,2016-11,3
Région Flamande,Bottelare,3.7552702,50.9635195,2016-12,5
Région Flamande,Bottelare,3.7552702,50.9635195,2017-01,8
Région Flamande,Bottelare,3.7552702,50.9635195,2017-04,1
Région Flamande,Bottelare,3.7552702,50.9635195,2017-05,5
Région Flamande,Bottelare,3.7552702,50.9635195,2017-06,2
Région Flamande,Bottelare,3.7552702,50.9635195,2017-07,3
Région Flamande,Bottelare,3.7552702,50.9635195,2017-08,6
Région Flamande,Bottelare,3.7552702,50.9635195,2017-09,3
Région Flamande,Bottelare,3.7552702,50.9635195,2017-10,1
Région Flamande,Bottelare,3.7552702,50.9635195,2017-11,4
Région Flamande,Bottelare,3.7552702,50.9635195,2018-02,1
Région Flamande,Boutersem,4.833617805,50.8473461,2017-09,1
Région Flamande,Boutersem,4.833617805,50.8473461,2017-11,1
Région Flamande,Bouwel,4.737061439,51.16210045,2017-10,1
Région Flamande,Bovekerke,2.963341473,51.05621365,2016-09,1
Région Flamande,Bovekerke,2.963341473,51.05621365,2016-10,1
Région Flamande,Bovekerke,2.963341473,51.05621365,2017-04,1
Région Flamande,Bovekerke,2.963341473,51.05621365,2017-06,1
Région Flamande,Bovekerke,2.963341473,51.05621365,2017-08,1
Région Flamande,Brakel,3.762778,50.7979739,2016-10,1
Région Flamande,Brakel,3.762778,50.7979739,2017-01,1
Région Flamande,Brakel,3.762778,50.7979739,2017-07,2
Région Flamande,Brakel,3.762778,50.7979739,2017-08,1
Région Flamande,Brakel,3.762778,50.7979739,2017-10,1
Région Flamande,Brakel,3.762778,50.7979739,2018-01,1
Région Flamande,Brasschaat,4.489307,51.2930933,2016-04,9
Région Flamande,Brasschaat,4.489307,51.2930933,2016-05,1
Région Flamande,Brasschaat,4.489307,51.2930933,2016-06,2
Région Flamande,Brasschaat,4.489307,51.2930933,2016-09,9
Région Flamande,Brasschaat,4.489307,51.2930933,2016-12,1
Région Flamande,Brasschaat,4.489307,51.2930933,2017-05,1
Région Flamande,Brasschaat,4.489307,51.2930933,2017-07,1
Région Flamande,Brasschaat,4.489307,51.2930933,2017-08,1
Région Flamande,Brasschaat,4.489307,51.2930933,2017-09,1
Région Flamande,Brasschaat,4.489307,51.2930933,2017-12,2
Région Flamande,Brasschaat,4.489307,51.2930933,2018-01,2
Région Flamande,Brecht,4.597238179,51.3347679,2016-06,1
Région Flamande,Brecht,4.597238179,51.3347679,2016-07,1
Région Flamande,Brecht,4.597238179,51.3347679,2016-09,2
Région Flamande,Brecht,4.597238179,51.3347679,2016-10,1
Région Flamande,Brecht,4.597238179,51.3347679,2017-01,2
Région Flamande,Bredene,2.972576947,51.23890495,2016-06,2
Région Flamande,Bredene,2.972576947,51.23890495,2016-07,2
Région Flamande,Bredene,2.972576947,51.23890495,2017-03,1
Région Flamande,Bredene,2.972576947,51.23890495,2017-11,5
Région Flamande,Bredene,2.972576947,51.23890495,2017-12,5
Région Flamande,Bredene,2.972576947,51.23890495,2018-01,4
Région Flamande,Bredene,2.972576947,51.23890495,2018-02,2
Région Flamande,Breendonk,4.313610863,51.0452687,2017-01,8
Région Flamande,Breendonk,4.313610863,51.0452687,2017-09,2
Région Flamande,Breendonk,4.313610863,51.0452687,2017-10,16
Région Flamande,Breendonk,4.313610863,51.0452687,2017-11,16
Région Flamande,Breendonk,4.313610863,51.0452687,2017-12,11
Région Flamande,Breendonk,4.313610863,51.0452687,2018-01,7
Région Flamande,Breendonk,4.313610863,51.0452687,2018-02,6
Région Flamande,Brielen,2.8475388,50.8689046,2016-09,3
Région Flamande,Brielen,2.8475388,50.8689046,2016-10,2
Région Flamande,Brielen,2.8475388,50.8689046,2016-11,6
Région Flamande,Brielen,2.8475388,50.8689046,2016-12,7
Région Flamande,Brielen,2.8475388,50.8689046,2017-01,5
Région Flamande,Brielen,2.8475388,50.8689046,2017-02,3
Région Flamande,Brielen,2.8475388,50.8689046,2017-03,1
Région Flamande,Brielen,2.8475388,50.8689046,2017-04,1
Région Flamande,Brielen,2.8475388,50.8689046,2017-07,1
Région Flamande,Brielen,2.8475388,50.8689046,2017-08,1
Région Flamande,Brielen,2.8475388,50.8689046,2017-09,2
Région Flamande,Brielen,2.8475388,50.8689046,2017-10,1
Région Flamande,Brielen,2.8475388,50.8689046,2018-02,1
Région Flamande,Broechem,4.5967162,51.1813951,2016-04,4
Région Flamande,Broechem,4.5967162,51.1813951,2016-10,1
Région Flamande,Broechem,4.5967162,51.1813951,2018-01,1
Région Flamande,Brugge,3.2073611,51.2147083,2016-04,3
Région Flamande,Brugge,3.2073611,51.2147083,2016-05,3
Région Flamande,Brugge,3.2073611,51.2147083,2016-06,3
Région Flamande,Brugge,3.2073611,51.2147083,2016-07,4
