Region,Contract End Date,Gender,Variation_Out,Contract Terminatio Reason,Seniority_class,Age_class,Qty_Z1_Days,Qty_Z2_Days,Qty_Z3_Days,Qty_P1_Days,Qty_P2_Days,Qty_P3_Days,Qty_A1_Days,Qty_A2_Days,unique ID
Région de Bruxelles-Capitale,2018-01-26,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-27,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Région de Bruxelles-Capitale,2018-01-28,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-29,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-30,Femme,Out,Fin du contrat,<6_years,20-25,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-30,Homme,Out,Fin du contrat,<6_years,25-30,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-31,Femme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-31,Femme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-01-31,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,3
Région de Bruxelles-Capitale,2018-01-31,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Région de Bruxelles-Capitale,2018-02-01,Femme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-01,Homme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-01,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-01,Homme,Out,Préavis travailleur,>6_years,20-25,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-02,Femme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-02,Femme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-02,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-02,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-03,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-04,Homme,Out,Fin du contrat,<6_years,25-30,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-04,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-06,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-09,Femme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-09,Femme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-09,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Région de Bruxelles-Capitale,2018-02-09,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-10,Homme,Out,Fin du contrat,<6_years,25-30,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-10,Homme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-10,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-11,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-13,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-15,Femme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-16,Femme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-16,Homme,Out,Autre firme,>6_years,30-40,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-16,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Région de Bruxelles-Capitale,2018-02-16,Homme,Out,Fin du contrat,<6_years,40-50,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-16,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-17,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-18,Homme,Out,Fin du contrat,<6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-02-20,Femme,Out,Fin du contrat,<6_years,25-30,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-02-28,Homme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-03-17,Femme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-03-30,Femme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-04-17,Homme,Out,Fin du contrat,<6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-05-10,Homme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-05-31,Homme,Out,Fin du contrat,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,2018-06-30,Homme,Out,Fin du contrat,<6_years,25-30,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-06-30,Homme,Out,Fin du contrat,>6_years,20-25,Absent,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-07-16,Femme,Out,Fin du contrat,<6_years,25-30,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-08-01,Femme,Out,Fin du contrat,>6_years,40-50,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-08-01,Femme,Out,Fin du contrat,>6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2018-10-31,Femme,Out,Fin du contrat,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,2019-07-31,Homme,Out,Fin du contrat,<6_years,20-25,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,30-40,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,4
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,3
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,40-50,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,2
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,<6_years,50+,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,2
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,25-30,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,30-40,Absent,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,30-40,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,40-50,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,40-50,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Femme,Unregistered,Unregistered,>6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,3
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,25-30,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,30-40,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,3
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,40-50,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,8
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,40-50,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,<6_years,50+,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,30-40,Absent,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,1
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,30-40,Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,3
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,30-40,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,5
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,40-50,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,7
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,50+,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,Not Absent,3
Région de Bruxelles-Capitale,,Homme,Unregistered,Unregistered,>6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-02,Homme,Out,Fin du contrat,>6_years,25-30,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Unknown,2016-04-02,Homme,Out,Fin du contrat,>6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,2
Unknown,2016-04-02,Homme,Out,Fin du contrat,>6_years,40-50,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-02,Homme,Out,Fin du contrat,>6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-02,Homme,Out,Raison inconnue,>6_years,25-30,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-05,Femme,Out,Fin du contrat,>6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-05,Homme,Out,Fin du contrat,>6_years,50+,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-06,Homme,Out,Fin du contrat,>6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
Unknown,2016-04-07,Homme,Out,Fin du contrat,>6_years,30-40,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,Not Registered,1
