NACE Code,Region,Period,Age_class,Seniority_class,Qty_Z0_Days,Qty_Z1_Days,Qty_Z2_Days,Qty_Z3_Days,Qty_P0_Days,Qty_P1_Days,Qty_P2_Days,Qty_P3_Days,Qty_A1_Days,Qty_A2_Days
41201,Région Flamande,01/08/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/08/2017,50+,>6_years,8,8,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2016,25-30,>6_years,1,1,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2016,30-40,>6_years,3,7,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2016,50+,>6_years,0,0,0,0,0,0,0,0,4,0
41201,Région Flamande,01/09/2017,25-30,>6_years,4,4,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2017,30-40,>6_years,5,5,21,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2017,40-50,>6_years,9,9,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/09/2017,50+,>6_years,4,4,0,0,0,0,0,0,6,0
41201,Région Flamande,01/10/2016,25-30,>6_years,2,2,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2016,50+,>6_years,0,0,0,0,0,0,0,0,9,0
41201,Région Flamande,01/10/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,30-40,>6_years,22,22,10,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,50+,<6_years,5,5,0,0,0,0,0,0,0,0
41201,Région Flamande,01/10/2017,50+,>6_years,20,20,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2016,25-30,>6_years,4,4,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2016,30-40,>6_years,3,3,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2016,50+,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,25-30,>6_years,6,6,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,30-40,>6_years,16,16,18,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/11/2017,50+,>6_years,14,14,12,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2016,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2016,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2016,50+,>6_years,10,10,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,30-40,<6_years,3,3,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,30-40,>6_years,8,8,16,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,40-50,<6_years,3,3,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Flamande,01/12/2017,50+,>6_years,1,1,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/01/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/01/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/01/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/02/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/03/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/04/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/04/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/05/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/05/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/05/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/06/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/06/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/07/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/07/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/07/2017,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/08/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/08/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/08/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/09/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/09/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/09/2017,30-40,>6_years,5,5,0,0,0,0,0,0,20,0
41201,Région Wallonne,01/09/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/10/2016,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/10/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/10/2017,30-40,>6_years,0,0,0,0,0,0,0,0,2,20
41201,Région Wallonne,01/10/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/11/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/11/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,22
41201,Région Wallonne,01/11/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/12/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/12/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/12/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,21
41201,Région Wallonne,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région Wallonne,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/01/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/04/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/05/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/07/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/09/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/10/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/11/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/11/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Région de Bruxelles-Capitale,01/12/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/01/2017,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
41201,Unknown,01/01/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
41201,Unknown,01/01/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/02/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/03/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/04/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/04/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/05/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/05/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/05/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/06/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/06/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/07/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/07/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,6,0
41201,Unknown,01/08/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/08/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/08/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/09/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/09/2016,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
41201,Unknown,01/09/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/09/2017,40-50,>6_years,24,24,0,0,0,0,0,0,0,0
41201,Unknown,01/10/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/10/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/10/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/10/2017,40-50,>6_years,6,6,16,0,0,0,0,0,0,0
41201,Unknown,01/11/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/11/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/11/2017,40-50,>6_years,0,0,22,0,0,0,0,0,0,0
41201,Unknown,01/12/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/12/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/12/2017,30-40,>6_years,2,2,0,0,0,0,0,0,0,0
41201,Unknown,01/12/2017,40-50,>6_years,0,0,16,0,0,0,0,0,0,0
41201,Unknown,01/01/2016,Unknown,Unknown,95,95,129,248,0,0,0,0,0,21
41201,Unknown,01/01/2017,Unknown,Unknown,92,92,96,305,0,0,0,0,5,22
41201,Unknown,01/01/2018,Unknown,Unknown,40,40,0,61,0,0,0,0,0,0
41201,Unknown,01/02/2016,Unknown,Unknown,156,156,124,262,0,0,0,0,0,21
41201,Unknown,01/02/2017,Unknown,Unknown,134,134,95,292,0,0,0,0,20,20
41201,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/03/2016,Unknown,Unknown,98,98,160,279,0,0,0,0,19,23
41201,Unknown,01/03/2017,Unknown,Unknown,68,68,127,335,0,0,0,0,25,38
41201,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
41201,Unknown,01/04/2016,Unknown,Unknown,79,79,111,243,0,0,0,0,1,21
41201,Unknown,01/04/2017,Unknown,Unknown,47,47,96,292,0,0,0,0,17,40
41201,Unknown,01/05/2016,Unknown,Unknown,90,90,85,278,0,0,0,0,8,22
41201,Unknown,01/05/2017,Unknown,Unknown,67,67,97,345,0,0,0,0,19,46
41201,Unknown,01/06/2016,Unknown,Unknown,87,87,112,276,0,0,0,0,26,22
41201,Unknown,01/06/2017,Unknown,Unknown,67,67,115,322,0,0,0,0,32,53
41201,Unknown,01/07/2016,Unknown,Unknown,53,53,102,265,0,0,0,0,6,21
41201,Unknown,01/07/2017,Unknown,Unknown,26,26,86,328,0,0,0,0,14,49
41201,Unknown,01/08/2016,Unknown,Unknown,73,73,138,289,0,0,0,0,16,23
41201,Unknown,01/08/2017,Unknown,Unknown,78,78,71,358,0,0,0,0,3,50
41201,Unknown,01/09/2016,Unknown,Unknown,130,130,127,278,0,0,0,0,21,22
41201,Unknown,01/09/2017,Unknown,Unknown,54,54,107,328,0,0,0,0,19,27
41201,Unknown,01/10/2016,Unknown,Unknown,92,92,83,284,0,0,0,0,0,21
41201,Unknown,01/10/2017,Unknown,Unknown,69,69,91,344,0,0,0,0,3,41
41201,Unknown,01/11/2016,Unknown,Unknown,134,134,67,300,0,0,0,0,0,22
41201,Unknown,01/11/2017,Unknown,Unknown,66,66,56,352,0,0,0,0,10,44
41201,Unknown,01/12/2016,Unknown,Unknown,90,92,93,299,0,0,0,0,14,21
41201,Unknown,01/12/2017,Unknown,Unknown,62,62,32,349,0,0,0,0,25,42
43310,Région Wallonne,01/01/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2018,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2017,40-50,>6_years,7,7,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/04/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/04/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/04/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/04/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/05/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/05/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/05/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/05/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/06/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/06/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/07/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/07/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/08/2017,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/08/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/08/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/09/2017,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/09/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/09/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/09/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/10/2017,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/10/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/10/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/10/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2017,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2016,30-40,>6_years,7,7,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2017,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région Wallonne,01/12/2017,50+,<6_years,6,6,0,0,0,0,0,0,0,0
43310,Région de Bruxelles-Capitale,01/11/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Région de Bruxelles-Capitale,01/12/2016,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43310,Unknown,01/01/2016,Unknown,Unknown,0,0,42,42,0,0,0,0,0,0
43310,Unknown,01/01/2017,Unknown,Unknown,1,1,0,66,0,0,0,0,0,0
43310,Unknown,01/01/2018,Unknown,Unknown,0,0,0,69,0,0,0,0,0,0
43310,Unknown,01/02/2016,Unknown,Unknown,0,0,42,42,0,0,0,0,0,0
43310,Unknown,01/02/2017,Unknown,Unknown,9,9,0,60,0,0,0,0,0,0
43310,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
43310,Unknown,01/03/2016,Unknown,Unknown,4,4,19,50,0,0,0,0,0,0
43310,Unknown,01/03/2017,Unknown,Unknown,0,0,0,69,0,0,0,0,0,0
43310,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
43310,Unknown,01/04/2016,Unknown,Unknown,14,14,0,63,0,0,0,0,10,0
43310,Unknown,01/04/2017,Unknown,Unknown,9,9,0,60,0,0,0,0,0,0
43310,Unknown,01/05/2016,Unknown,Unknown,6,28,14,44,0,0,0,0,9,12
43310,Unknown,01/05/2017,Unknown,Unknown,19,19,1,69,0,0,0,0,0,0
43310,Unknown,01/06/2016,Unknown,Unknown,3,3,22,66,0,0,0,0,0,8
43310,Unknown,01/06/2017,Unknown,Unknown,0,0,17,66,0,0,0,0,0,0
43310,Unknown,01/07/2016,Unknown,Unknown,0,0,21,63,0,0,0,0,0,0
43310,Unknown,01/07/2017,Unknown,Unknown,0,0,0,63,0,0,0,0,0,0
43310,Unknown,01/08/2016,Unknown,Unknown,0,0,23,69,0,0,0,0,0,0
43310,Unknown,01/08/2017,Unknown,Unknown,1,1,0,69,0,0,0,0,0,0
43310,Unknown,01/09/2016,Unknown,Unknown,15,15,22,66,0,0,0,0,0,0
43310,Unknown,01/09/2017,Unknown,Unknown,0,0,0,63,0,0,0,0,7,0
43310,Unknown,01/10/2016,Unknown,Unknown,7,7,24,63,0,0,0,0,0,0
43310,Unknown,01/10/2017,Unknown,Unknown,2,2,0,66,3,3,0,0,0,0
43310,Unknown,01/11/2016,Unknown,Unknown,0,0,6,66,0,0,0,0,0,0
43310,Unknown,01/11/2017,Unknown,Unknown,0,0,0,66,0,0,0,0,0,0
43310,Unknown,01/12/2016,Unknown,Unknown,0,0,0,66,0,0,0,0,0,0
43310,Unknown,01/12/2017,Unknown,Unknown,5,5,0,48,0,0,0,0,12,0
43999,Région Flamande,01/01/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2017,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2017,40-50,>6_years,0,0,22,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2017,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2017,40-50,>6_years,3,15,20,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
43999,Région Flamande,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
